,bidder_id,min_time_interval,avg_time_interval,device_score,url_score,url_num,merchandise_score,merchandise_num,country_score,device_num,ip_num,country_num,total_bids,avg_bid_num,outcome
1058,874402ea8b408a017756404006b12708d9s6u,1052631578.0,1.36995770677e+12,5.1230663071,3.21441470577,21,10.0301026966,1,7.35288497055,34,53,9,57,1.425,0.0
1059,874f882f7efff96263e9b555415aac36dsxry,315789474.0,7.58041688379e+11,7.26075528343,6.9960790655,37,17.9486048255,1,14.6213306196,38,79,10,102,1.56923076923,0.0
1060,876b122982958678f14bb25d887dd79dun3qa,0.0,1.29454504906e+12,6.05746565747,1.51266574389,34,10.5580028386,1,4.99136369238,29,56,3,60,1.5,0.0
1061,877d96d9abeb73e437a8ebd74abbbf45p8s80,842105263.0,2.06126644737e+11,4.51154931369,12.1013259511,2,11.4378364084,1,8.2791489393,30,45,22,65,1.41304347826,0.0
1062,8783939eb63e5eb4e5cd412d8480f3955ipxu,578947368.0,10916101302.1,177.551431789,0.189083217986,210,219.95839247,1,251.612319046,464,1238,15,1250,4.86381322957,0.0
1063,87aa94042390f9267d3b7d90e42b022ek5mbu,26578947368.0,5.00947368421e+11,2.16572993637,0.0,1,1.37834395122,1,2.77101755028,2,7,5,7,1.75,0.0
1064,87c5fcd8d9582701469f94bff3cc415dvq4ia,2315789474.0,5.04658947368e+11,1.7596164196,1.3235825259,17,4.57513456337,1,3.30903404953,17,22,5,26,1.36842105263,0.0
1065,880f542a275df1251612886d408b32e8m96cp,16368421053.0,4.0739504644e+12,1.03269465846,0.756332871945,9,3.16740085157,1,6.73283102806,7,15,2,18,4.5,0.0
1066,88103add66b7113729a9ca82540684c9il94h,1e+30,1e+30,0.8325662326,0.189083217986,1,0.0990027555439,1,0.133800886265,1,1,1,1,1.0,0.0
1067,88641b0f22cf175876bfc4adc44c00f58b5rz,3.16284210526e+12,3.16284210526e+12,0.139057706968,0.189083217986,2,0.351933427952,1,0.219022718375,2,2,2,2,1.0,0.0
1068,8884b7af726ce7bd929482ea13de19d39lzuv,1e+30,1e+30,0.275555555556,0.189083217986,1,0.196906278746,1,0.119443780109,1,1,1,1,1.0,0.0
1069,88acd2e23ea6817d9d9fc28f38a8d1aftqssz,0.0,3.42596959064e+11,21.8657571052,14.9375742209,14,10.3638569751,1,30.2419333204,93,164,11,226,3.89655172414,0.0
1070,88ae7a35e374a6fddd079ebb28c822eeohwse,210526316.0,1.69607655502e+11,15.4510308226,6.42882941154,1,1.55916432369,1,16.3183165571,3,32,3,34,3.4,0.0
1071,88bf2c0f5460e28deb5eca2ef8e5e809ol5ru,0.0,1.28806315789e+11,43.4522028863,14.370324567,1,13.3734702622,1,14.3917885696,3,72,1,76,76.0,0.0
1072,88e24a019c32a60f2ff315a9d217ec33q144x,7315789474.0,5.66265446224e+11,1.08620204335,2.07991539785,3,4.22320113542,1,2.59708017156,15,20,8,24,1.2,0.0
1073,88ebdac47cc2623888e0bcdfb35b692ejrbvv,157894736.0,1.45776340663e+11,294.940632447,99.7622404942,4,93.2623584072,1,136.969910449,185,496,30,530,6.97368421053,0.0
1074,89291354b0939c342be97fa58e018bd89fvcf,473684210.0,1.69759415205e+12,5.77050469248,2.45808183382,20,,1,6.10811169294,25,34,9,46,1.35294117647,0.0
1075,898419c2d011d5a822e9ee07c387098ezpc12,1.21889473684e+12,4.74902631579e+12,0.690012366482,0.567249653959,1,0.527900141928,1,0.460485734153,3,3,2,3,1.5,0.0
1076,89c8eefbf6f83543ce0792d1e4b86057ti16q,16157894737.0,1.49363157895e+12,7.26404845014,1.89083217986,1,1.96906278746,1,3.61507812358,10,10,8,10,1.0,0.0
1077,8a27b2e29086c0d2e589053537e88393zsyr2,1e+30,1e+30,0.0550029256875,0.0,1,0.0625928956448,1,0.133800886265,1,1,1,1,1.0,0.0
1078,8a3f5e16e4e689897d872716efeeaa0904tyl,1.36894736842e+11,2.56825263158e+12,0.548981425155,0.189083217986,6,1.18143767248,1,0.889738598644,5,6,4,6,1.2,0.0
1079,8a4fc219f01e1fe6d4328b0a47fc54905iv05,0.0,26632213062.8,15.0625204656,154.025331488,54,91.0462149533,1,21.5249751162,74,148,15,167,3.79545454545,1.0
1080,8a7710ee3c886df8ca78c88120603cf6taql6,2.68231578947e+12,3.29884210526e+12,0.319504396953,0.0,2,0.98453139373,1,0.554654920878,4,5,2,5,1.0,0.0
1081,8a958e0092f6ca984107ea6c3975f806c59m2,1.21373684210e+12,5.77692105263e+12,0.135222957541,0.378166435973,2,0.187778686934,1,0.401402658794,3,3,1,3,3.0,0.0
1082,8ab98c1e6cbfb902af4e02050a886396a40bg,8.33157894737e+11,3.49703508772e+12,0.278725796206,0.0,3,0.396011022176,1,0.470532864982,3,4,1,4,1.0,0.0
1083,8abc7635daf75f9fbeb63783b7b8ccd5rvuyo,368421052.0,6.78798245614e+11,0.318452159523,0.945416089932,3,1.23176699783,1,0.888027149698,3,3,2,7,2.33333333333,0.0
1084,8ac7cc6a62b82e675465e89f67ab1f962ltgu,3.952e+12,3.15868157895e+13,0.170424828388,0.0,1,0.527900141928,1,0.197066193089,3,3,3,3,1.0,0.0
1085,8acae9b2e5454fbd92fd0b3d79fe89ad6w2wp,157894736.0,1.77569473684e+13,1.33533018947,0.945416089932,1,0.495013777719,1,0.548131061198,3,3,2,5,1.66666666667,0.0
1086,8af01eeb860c2e6b1512377f28953110ml638,0.0,16528612440.2,68.8027911961,43.6782233549,107,145.348505744,1,111.304458612,221,623,53,826,3.51489361702,0.0
1087,8b109c0aee5ed07fc996e73d28e65888o5jmc,1e+30,1e+30,0.0507614213198,0.0,1,0.175966713976,1,0.119443780109,1,1,1,1,1.0,0.0
1088,8b253bd318229b3eea3f459bd81b8347khytb,0.0,27553539020.0,25.7941606839,61.2629626276,116,86.9275567041,1,58.1108088252,86,30,1,494,18.2962962963,0.0
1089,8b4071f3e2702b88481054081363bc15her3f,0.0,2498650763.06,290.471937605,439.051232164,1,408.594709852,1,1105.31398213,1,1,1,2322,77.4,0.0
1090,8b4bcc98fa4666b22c7a17c9a4b93ebenlmlb,7.02447894737e+13,7.02447894737e+13,0.0900164132528,0.378166435973,1,0.351933427952,1,0.306998855319,2,2,2,2,1.0,0.0
1091,8b809e18804865ff2a2e799c9a5e8a48mtxdh,0.0,60582757799.5,21.429315069,6.42882941154,133,21.9786117307,1,29.8841824437,66,137,20,222,3.0,0.0
1092,8bbb16c0a1bb808389051c875ebab1cea0v56,1368421052.0,2.03157183499e+12,2.8591953823,1.70174896188,27,6.68673513108,1,5.22920378402,23,36,4,38,1.80952380952,0.0
1093,8bc2a424939c50eaf4a652e253421b0f9b0y9,52631579.0,16696594427.2,56.8207528704,62.7756283715,52,38.5977003997,1,101.703611647,191,608,32,817,5.63448275862,0.0
1094,8bc48bc2cd0ee494e55470a7ab0814c12riuf,1e+30,1e+30,0.0526745610453,0.0,1,0.175966713976,1,0.476018080161,1,1,1,1,1.0,0.0
1095,8bce581a91921adaa5fc20e627cd7b94l6cp6,5000000000.0,8.94471710526e+12,0.722370790251,0.189083217986,8,1.77215650871,1,0.993639356562,7,7,3,9,1.125,0.0
1096,8bf04b0a219c7834b25057c0220b4d0dhwdsg,4631578947.0,1.19436842105e+12,1.09848432052,0.378166435973,5,2.36287534495,1,2.36132510783,10,11,4,12,1.2,0.0
1097,8bf07d8631a2808f2c869e27afad2d41swgkd,0.0,4327323772.16,328.367963607,2479.67399325,844,547.784380607,1,470.172935694,171,514,45,3113,18.5297619048,1.0
1098,8c09f4afd78059d9200cddc435f5c48ceph11,0.0,44344848747.4,216.671983163,5.67249653959,12,66.906492596,1,315.096612534,5,14,3,1459,132.636363636,0.0
1099,8c2bdb9dd878a811701838002627a056be0ce,0.0,6583519609.84,215.60292964,79.4149515543,229,408.186715841,1,254.416479794,255,1100,21,2073,18.6756756757,0.0
1100,8c339df2050a428c04a1c2bcbfe4a143loj8l,0.0,1.29368244732e+11,87.7523323093,20.9882371965,259,105.228094958,1,98.5205704313,150,511,22,598,3.16402116402,0.0
1101,8c33cf751b05ca6a9d886a379a84a2ees9jlu,0.0,4106213741.53,13952.9686749,3918.07321364,119,3312.74935731,1,10527.9044966,631,10468,31,18826,52.5865921788,1.0
1102,8c3631460a4d25d2b21b1f92ebbad752a19ww,2578947369.0,3.98408348457e+11,2.22690560251,2.26899861584,15,5.27900141928,1,3.56264827426,20,27,10,30,2.30769230769,0.0
1103,8c412ae875b672f18073d643c74f9f0clzbyw,894736842.0,9.45200129955e+11,6.84323914489,5.86157975758,33,5.13261744287,1,10.795297142,31,49,4,82,1.82222222222,0.0
1104,8c4b0d95ba36c0ba2a52f9043c62fccev75uu,52631579.0,1.39746549919e+11,57.4056480004,41.5648772958,317,109.086078425,1,44.5322630279,173,390,3,554,55.4,0.0
1105,8c939b6713b7881538cb05eca89cfb1cw1lhm,684210526.0,3.99202631579e+11,1.87755383575,0.945416089932,10,0.992107354214,1,2.37392626459,16,19,3,21,1.4,0.0
1106,8cab09b069755eca2b4e7fd6f6981d7d8n88o,1.14089473684e+12,1.29602631579e+12,0.126164034721,0.0,1,0.141729622031,1,0.354710212599,3,3,2,3,1.0,0.0
1107,8cb96eaadc11cf4f914bad84518632e7czdyl,0.0,30928055432.7,352.303247315,172.82206124,1418,492.265696865,1,512.111233703,204,1176,7,2500,21.9298245614,0.0
1108,8cba56e5e7c2be942ea8472b73f0842fil1x0,52631579.0,7.11447368421e+11,0.473765220226,0.189083217986,2,0.438150269513,1,1.16934145725,3,3,2,7,1.0,0.0
1109,8cc03b92898255ce4b096454645599ae5zoc0,1.1547368421e+11,2.79857894737e+12,0.0930865681498,0.378166435973,2,0.527900141928,1,0.258095250357,2,3,1,3,1.5,0.0
1110,8d43ad48f315364be4d979d2e9d5ee67quqyi,368421052.0,2.24836666667e+12,3.31927257562,5.10524688563,5,6.10409464113,1,3.54229505762,7,7,5,31,3.1,0.0
1111,8d49c8e70bf96a255baf30acc76a3f59b394w,105263158.0,1.72396402398e+11,7.80417698681,4.53799723167,27,5.00743165158,1,17.525017172,36,46,6,80,2.16216216216,0.0
1112,8d500e174fc28d494482f8ccb9438608zd51s,1e+30,1e+30,0.103525211959,0.0,1,0.0625928956448,1,0.117633216245,1,1,1,1,1.0,0.0
1113,8d638f6da12614d6b369249410c3d278n8qme,1e+30,1e+30,0.0556745182013,0.189083217986,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1114,8d8f705595701b921012777a281a553622300,19473684210.0,4.49210526316e+11,4.69630277561,0.756332871945,19,5.27900141928,1,3.86675813452,22,27,8,30,1.2,0.0
1115,8df5d645ed4040b857c121a4459b7976n5u3b,1e+30,1e+30,0.229184549356,0.189083217986,1,0.175966713976,1,0.0860317501191,1,1,1,1,1.0,0.0
1116,8e0462410d727b34290fec10fd5661761yc8u,368421052.0,3.29960188934e+11,37.4272693216,13.424908477,126,46.2729755053,1,34.3124041163,85,186,17,235,1.97478991597,0.0
1117,8e05310a342aec93aaec69a638e83a96aqyo7,0.0,65348784397.5,361.885147207,1058.00665543,606,55.8887142874,1,167.336699106,220,1000,23,1183,14.2530120482,1.0
1118,8e1f8e5907b3cc256a2a57ae9ac81e063gbz4,2.23078947368e+12,4.01081578947e+12,0.282383281745,0.189083217986,3,0.527900141928,1,0.239653640899,3,3,3,3,3.0,0.0
1119,8e2a43abb8fcd8ef9801c69fc04bfcb5kyc41,52631579.0,9.90249487355e+11,8.95713905311,8.3196615914,25,13.7254036901,1,16.1576073,24,13,3,78,6.5,0.0
1120,8ea020a1fdccfd726f74ed7e90dc3400zy9iy,1473684210.0,1.09174210526e+13,0.343014737726,0.189083217986,6,0.377945658748,1,0.155611006549,3,3,1,8,1.14285714286,0.0
1121,8ebc5b544d62622e45e1ee22a56265e0xwwsb,0.0,10526631163.2,501.210089513,626.054534753,3984,,1,1271.52151681,205,1222,40,7344,111.272727273,0.0
1122,8ec8add138ed551bd5a9175eae0cb972ie0pk,157894737.0,1.66640025991e+11,6.09584248189,11.3449930792,6,16.1463148572,1,6.90299642409,34,44,2,82,2.41176470588,0.0
1123,8ec9269ed4f5aef4584d887dfd9e595aaynzb,7.02032105263e+13,7.02032105263e+13,0.328368537252,0.378166435973,1,0.351933427952,1,0.668099280112,1,2,1,2,1.0,0.0
1124,8f00a4c4d7f097bc1688f8d89431f6bfmodq2,1e+30,1e+30,0.175226586103,0.0,1,0.0625928956448,1,0.0786373916321,1,1,1,1,1.0,0.0
1125,8f086b809805064f3c4a5dd48327c0f51yplz,0.0,15396341463.4,119.438907872,325.756332872,11,32.5719065739,1,94.6102038538,87,289,40,329,3.39175257732,1.0
1126,8f6605a649ae41fe950a6bf579452464d9lmc,0.0,1.87822384428e+11,43.7307686599,13.613991695,155,25.7882730056,1,56.6148142299,140,288,47,412,2.36781609195,0.0
1127,8f6f7baf33fe2a5206ed3ca88446a99bmq453,105263158.0,1.21714513557e+11,35.5265586284,0.0,7,17.5966713976,1,35.713702985,2,7,5,100,4.0,0.0
1128,8fd35d215ab6530c2ef096c87233cbc93juwy,2473684210.0,1.87149165597e+12,3.21777031854,1.51266574389,21,1.9260265175,1,4.89297229488,33,40,12,42,2.0,0.0
1129,8fe6da2176541d0ce24574dbb60f9107oq1kn,1157894737.0,4.67754385965e+11,12.1161232741,10.9668266432,44,29.21047452,1,22.1323911643,71,151,19,166,4.0487804878,0.0
1130,900284c412387e0bb2dc2aa5ce42dbb9th70g,8.77157894737e+11,8.77157894737e+11,0.474613958265,0.189083217986,2,0.0944864146871,1,0.235266432491,2,2,1,2,2.0,0.0
1131,90953913d629a03e27590d0d0f64456601ktd,421052632.0,4.31939058172e+11,1.95081327313,0.945416089932,3,1.2518579129,1,2.58240715384,16,16,6,20,1.81818181818,0.0
1132,90bb553b65144cafddc3f3d4a7783667a06ga,7.43610526316e+12,7.43610526316e+12,0.112442501955,0.378166435973,1,0.393812557492,1,0.526099899126,2,2,2,2,1.0,0.0
1133,90eb8151eb82441b084d04893151619837abp,10000000000.0,2.64735789474e+12,0.365252171635,1.13449930792,1,1.18143767248,1,1.13619383444,6,6,1,6,6.0,0.0
1134,90fd7b3c991701dee376daeb09a0a5b7kawse,0.0,5.44267293233e+12,1.30686352305,0.0,8,0.938893434671,1,1.77536162686,5,8,2,15,1.07142857143,0.0
1135,90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,0.0,7134071442.34,166.746996181,143.892328888,357,336.448357122,1,257.848628002,326,1294,68,1912,7.35384615385,0.0
1136,915ccac760c7359a446100fd1a54bbf6oyrzf,0.0,23135880869.8,735.476763257,143.892328888,1436,209.122864349,1,486.950290839,475,1972,57,3341,8.43686868687,0.0
1137,916aedb8fd708e100318969dfe57a4639hexd,52631579.0,2.93154462243e+11,3.69078085065,3.02533148778,11,2.9418660953,1,6.56499264248,34,43,9,47,2.76470588235,0.0
1138,916d2d806b772c9f227a9b3640e31469ljrxo,0.0,5908164840.25,1100.19922799,382.13718355,3,360.203863509,1,274.950612869,162,1960,4,2047,1023.5,0.0
1139,9196288f121946095e5c402fd326109827t0a,0.0,17862469381.0,497.380027527,751.794874714,1,699.643654768,1,1892.64788672,1,1,1,3976,198.8,0.0
1140,9197b6590c6dceabd88ec93157fcc31fgb8a4,14263157895.0,2.45355857385e+12,7.04178694139,6.05066297556,1,6.30100091988,1,2.75301600381,4,19,1,32,2.13333333333,0.0
1141,91a3c57b13234af24875c56fb7e2b2f4rb56a,5210526316.0,5.71112128146e+11,0.766124195085,4.53799723167,1,1.10058658143,1,0.731449651489,14,20,6,24,1.33333333333,0.0
1142,91b8febfd1f556c06838992814e7653cr119e,72421052631.0,72421052631.0,0.145570331523,0.378166435973,1,0.12518579129,1,0.0389027516373,1,1,1,2,1.0,0.0
1143,91c749114e26abdb9a4536169f9b4580huern,1e+30,1e+30,0.0499062792877,0.111111111111,1,0.0625928956448,1,0.117633216245,1,1,1,1,1.0,1.0
1144,91d9b706f63537c5fc0027c50b0e3b06qpdgz,5315789474.0,2.11252932331e+12,1.54959802136,6.80699584751,1,1.65087987214,1,8.48323080831,2,33,2,36,9.0,0.0
1145,91dcfc10da696a6d90966ff795751708er5fp,0.0,15196913688.9,84.1556740576,14.2148016802,720,158.01810915,1,119.653977781,191,633,72,898,14.9666666667,0.0
1146,920540ac4168ed08a1e297395a68d718gsqdn,1e+30,1e+30,0.059930980285,0.189083217986,1,0.196906278746,1,0.133800886265,1,1,1,1,1.0,0.0
1147,9211adb9cc770c78a70b55441acd146bfxnz2,263157895.0,1.82613798009e+11,7.37507523372,4.1598307957,26,4.69446717336,1,9.83907391394,45,63,12,75,2.27272727273,0.0
1148,927c5e145de79f9ee2ada0ddc054b4e9hc3qj,1e+30,1e+30,0.0526745610453,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1149,929b75b44585b34d2b917ec181ecbcf298fr8,0.0,26939459858.1,293.733143447,132.169169372,1349,178.765309961,1,293.19251953,364,1516,86,2856,10.7368421053,0.0
1150,92a63dbb8323426833b944a4fc196fe27pzha,36526315789.0,1.44645394737e+12,0.463947730423,1.51266574389,2,0.412719968036,1,1.05869894621,6,9,1,9,1.8,0.0
1151,92ce3c44edd41ad3222481daac1ead35bouwj,2.80678947368e+12,2.22137192982e+13,0.468477891305,0.378166435973,3,0.703866855903,1,0.74840724142,3,4,4,4,1.33333333333,0.0
1152,92f8392be617527734a2f18482815af9ak8l3,0.0,9061181582.45,120.790264695,62.0192954995,100,264.477971106,1,190.140247898,270,1198,52,1503,6.28870292887,0.0
1153,9349befb45c4869b68e82a1944f4f01377cpz,1e+30,1e+30,0.0533788689596,0.0,1,0.175966713976,1,0.0852218321098,1,1,1,1,1.0,0.0
1154,936a335eab4643c3529968a4d9b0c380esi7q,1157894737.0,2.64597096189e+12,1.653487933,3.02533148778,13,5.27900141928,1,4.02413309051,21,23,9,30,1.2,0.0
1155,936d542904f515ea87bab7996497b11aszyco,1894736843.0,3.64443609023e+12,1.38746524119,2.45808183382,4,3.87126770747,1,1.89269850262,10,16,1,22,2.0,0.0
1156,936d73a062928a362901f0e507d57b0a8rjs7,0.0,5.86864265928e+11,2.71267889023,0.378166435973,11,0.917155484524,1,4.5029735084,9,12,2,20,1.66666666667,0.0
1157,9372e27ce85a8c8b9460b87c37cf55ecqjjkd,157894737.0,81093917428.3,22.8378385822,6.42882941154,60,29.5624079479,1,20.5363543154,78,106,8,168,3.42857142857,0.0
1158,9375e98d0810ce9119ccf45300249636zfpd9,34842105263.0,2.25794736842e+12,0.257052433455,0.0,5,0.879833569879,1,0.50389877599,3,3,3,5,1.0,0.0
1159,9393cc68d0357d7b200a94fdf93ee3cf7xg5l,3368421053.0,2.9459569378e+11,22.8911080287,22.0526049306,8,7.91850212891,1,9.23152736841,24,43,4,45,1.5,0.0
1160,93ab2dedd76c1859885cf724ebcd987c9ngfi,8368421052.0,3.82496578947e+12,2.40502890633,0.756332871945,7,1.31445080854,1,3.17324332101,18,21,8,21,1.4,0.0
1161,93e3c34171ab65e0b031dc67461e48b478u36,0.0,2807481387.33,2759.56324946,1537.05747901,12147,1723.55797447,1,2682.00072697,1086,8198,118,27536,38.3509749304,0.0
1162,942563fa6695a4b2f76ab6ff3bd58030i75z7,1e+30,1e+30,0.237561921172,0.0,1,0.0625928956448,1,0.541184079017,1,1,1,1,1.0,0.0
1163,942af1514033a612b203ec58f7894c9fv899u,1e+30,1e+30,0.298342541436,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1164,9434778d2268f1fa2a8ede48c0cd05c097zey,0.0,11821830152.7,680.18916384,5593.77967892,1916,409.357537517,1,1037.08034589,408,3455,65,6540,24.312267658,1.0
1165,949689cced5d86578e6c8b664ea76d6aq6zxg,1e+30,1e+30,0.0487804878049,0.0,1,,1,0.133800886265,1,1,1,1,1.0,0.0
1166,94c8c0f9c90820f28928caf5d122dabby69ts,4.22e+11,4.22e+11,0.0881625211616,0.0,2,0.12518579129,1,0.26250243712,1,2,2,2,2.0,0.0
1167,950aa0150f419cd6361bd3c500e6e695xfljo,0.0,2.1644434616e+11,31.2737584914,10.3995769893,149,62.9960836034,1,60.4249907884,148,281,33,358,2.28025477707,0.0
1168,953879d32e39e014cf8ce73daa2547cb2ke8t,0.0,1702100271.89,772.015140258,716.076099278,2850,1410.37321252,1,1075.1659283,710,4028,118,8015,33.3958333333,0.0
1169,953e01bab9ac8786b4bfc77d183732bbqw6ng,0.0,1.10613445378e+11,11.1021936341,7.75241193744,23,21.1160056771,1,14.572071782,59,97,13,120,2.5,0.0
1170,958de49cdd870198543313fcf574d7c4eutrl,0.0,1.06622697823e+11,61.9757536461,46.8926380606,255,45.3172564468,1,104.617272656,196,462,40,724,3.46411483254,0.0
1171,95af80db42edfce4e937550d60d79561punym,1e+30,1e+30,0.0354322527016,0.0,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1172,95efb775460080c0da57e154f27876d75xnsx,5894736842.0,8.33633333333e+12,0.443848918377,1.13449930792,5,1.96906278746,1,3.36166743179,7,7,2,10,1.11111111111,0.0
1173,95fede5853bfffda8f50f6af494ff1d1hsgie,1e+30,1e+30,0.0362970984727,0.189083217986,1,0.0472432073435,1,0.117633216245,1,1,1,1,1.0,0.0
1174,95ff2833eef5999a4f3ba4a7684d2b26a6v9j,1842105263.0,3.51296491228e+12,0.187555181102,0.567249653959,2,0.703866855903,1,0.51903587504,2,2,2,4,2.0,0.0
1175,961ab8cb7952191816db53f8a11a35fe1zecm,52631579.0,2.97505507956e+11,10.8439429996,1.13449930792,36,2.75408740837,1,6.0045466922,25,37,10,44,3.14285714286,0.0
1176,964028ac24d4ca16c4b63f64b06df1c8ltrrl,52631579.0,1.60072286525e+11,29.3254288799,90.5708614155,3,84.9919228503,1,50.0433608333,167,366,61,483,60.375,0.0
1177,9653f425ed82418570fbca890f7032b16sjjd,157894737.0,2.498061659e+11,37.987860438,14.9375742209,129,54.5496813325,1,41.5916458098,132,237,42,310,1.86746987952,0.0
1178,9655ccc7c0c193f1549475f02c54dce45kjw7,0.0,477386498.593,110425.012704,32116.9588865,226,31886.0182488,1,56593.4199484,1144,111918,178,161935,194.867629362,1.0
1179,9685887173cc2e1e5ee3993832a4b153bfl9m,736842106.0,1.73161403509e+11,5.81345740646,7.18516228348,23,7.52420942134,1,8.89108690094,44,73,23,76,4.22222222222,0.0
1180,96982cc1eefd6f526b512755151227c3h2w3l,0.0,2.31249122807e+12,1.84600978963,5.29433010362,3,5.98286827518,1,4.5967202866,16,28,4,34,1.61904761905,0.0
1181,96b7bb4238e7ebb439d81d63db4c2796aoofv,1631578947.0,2.70885069817e+11,5.99038640802,1.51266574389,15,8.79833569879,1,4.30308036837,30,37,8,50,2.0,0.0
1182,96b90af2d3eea4d3b2bc725e1c92e212qu52g,0.0,12616844510.9,467.603745413,1259.06655757,58,3340.36023364,1,1203.39622952,195,3047,8,6127,18.4548192771,1.0
1183,96caf14832aa8be04d98aa481b320392kb2gc,52631579.0,2.15728462217e+11,32.0205626675,0.567249653959,150,63.1720503173,1,69.1461985216,95,300,20,359,2.47586206897,0.0
1184,96dccfc370343f6871dc478d5b2fc3ffx95d3,105263158.0,1.82559615864e+11,44.2475943473,10.7777434252,217,19.9838767063,1,116.088370833,124,230,39,423,5.15853658537,0.0
1185,96f31c5b3baa8704096cc8d4301b4c96i6fyp,157894737.0,1.70420386409e+11,7.34743373643,2.64716505181,51,14.0773371181,1,9.95503851543,46,71,15,80,2.35294117647,0.0
1186,97268eb2ac171298eb03ecc6445d6879wk3pu,4.16894736842e+11,2.62555263158e+12,0.813564735945,0.189083217986,2,0.527900141928,1,0.612012182166,1,3,1,3,1.0,0.0
1187,9744d8ea513490911a671959c4a530d81fj5e,52631578.0,54988067334.3,17.8228203607,19.6646546706,80,15.5230381199,1,49.2144518689,72,92,13,248,2.72527472527,0.0
1188,975dd5178d34453c1c3c8edc47cf44274uv5s,0.0,62120198003.0,157.249931618,66.7463759492,241,77.9281550777,1,191.775707697,231,828,39,1245,6.72972972973,0.0
1189,9774dc752f855f07b9c00eb7018b607c0ymxo,578947369.0,2.56488384755e+12,7.97866997368,0.756332871945,17,5.27900141928,1,5.24094424329,21,29,6,30,1.2,0.0
1190,97ac4a68e5600c4b7a960d9580d4f251470mc,105263158.0,6.7949122807e+11,1.66603413596,1.13449930792,2,0.871297710298,1,1.04785902523,10,14,4,19,1.26666666667,0.0
1191,97b002c9936e63a1fb9994a67615e84fft019,789473684.0,5.24327962764e+11,13.6260756605,6.9960790655,51,9.26374855543,1,18.8714830702,71,126,21,148,4.77419354839,0.0
1192,97db2350652f8d01237fc4c59a470eb81h9gs,1000000000.0,8.18754385965e+11,1.32768596445,1.3235825259,4,0.755891317497,1,2.03381602949,14,16,4,16,5.33333333333,0.0
1193,97f541ffdcbd1ee34610e3099c5df42acfvcd,0.0,48674035529.6,90.2658611718,148.33519887,484,312.884076928,1,31.34826466,238,225,2,1589,176.555555556,0.0
1194,9819825acfa7e20c47a78bda5e76b195jh0gd,0.0,1.61278321064e+11,25.1376981004,75.8223704125,46,84.4640227084,1,58.4892753926,81,127,7,480,2.96296296296,0.0
1195,98783b6bd490f32f56c315307643c824nimw1,3315789474.0,1.21833157895e+12,1.01460208177,1.42021359363,6,2.16596906621,1,1.71979172338,8,10,4,11,1.22222222222,0.0
1196,989e8e68621a43af5a8d061aa91bd9bfshy7d,1e+30,1e+30,0.0431818181818,0.0,1,0.175966713976,1,0.0852218321098,1,1,1,1,1.0,0.0
1197,98a5197faba8ba72d6ee9e1c95d65d737sigb,157894737.0,99884104199.9,6.74315196686,0.189083217986,97,19.6906278746,1,17.728060501,25,86,1,100,20.0,0.0
1198,98aa09a7ca13559a9e2a43fa2ba4d2b7klwin,10526315789.0,9.27727272727e+11,2.67647719303,2.26899861584,1,1.18803306653,1,1.69483270657,4,11,5,12,1.71428571429,0.0
1199,98ad4163bb0b1abf72f165056d4bf1a1g8ekg,2.37778947368e+12,2.81892631579e+13,0.0917053924927,0.378166435973,2,0.137573322679,1,0.971487536141,2,2,2,3,1.5,0.0
1200,98c12418158dfb9494af01308ac2d0588gfw2,3421052631.0,3421052631.0,0.134643866972,0.0,1,0.0917155484524,1,0.26760177253,1,1,1,2,1.0,0.0
1201,98e6dd2906ef1f7c13284a309f6b160cb2ujz,105263157.0,3.07886978402e+11,27.2343968644,14.9375742209,34,44.3436119219,1,34.1953939612,101,196,31,252,1.82608695652,0.0
1202,98eed7cbee9b1a1b526a635648e7cd2fhbt5w,1e+30,1e+30,0.0855765367618,0.0,1,0.196906278746,1,0.117633216245,1,1,1,1,1.0,0.0
1203,99a3bacd3eb66c909a02b85402ac38dfskz65,4684210527.0,3.07777631579e+12,0.511148080042,0.378166435973,2,0.879833569879,1,0.58997664509,4,5,2,5,1.25,0.0
1204,99acffc3cd9bfcd00668dbf472a1979350mxk,1e+30,1e+30,0.0517091792469,0.189083217986,1,0.175966713976,1,0.133800886265,1,1,1,1,1.0,0.0
1205,99bcfc00be736e03facf0afeb79ac533cs7tp,210526316.0,53074218750.0,15.334851443,24.488366188,43,45.2234454918,1,33.5582732485,92,216,31,257,3.52054794521,0.0
1206,99bfa04865566ca88573ebfd3c7fb1f2c64cr,4210526316.0,5.60791866029e+11,1.85580586904,0.567249653959,15,1.43963659983,1,2.52637764879,18,21,9,23,2.3,0.0
1207,99ca795998fb781a42d85f1abeb50482yzffz,0.0,88936980.6095,238.481259049,101.959521623,1559,535.114777201,1,140.608125785,251,610,30,3041,51.5423728814,0.0
1208,99fc8ed25265e58bc94d9d95180badf4t2e3i,105263158.0,2.55592540955e+11,22.8223404838,20.2319043245,30,53.3179143347,1,37.4226519621,126,273,17,303,5.94117647059,0.0
